	symbol	baseMean	FoldChange	log2FoldChange	lfcSE	stat	pvalue	padj	description					
ENSRNOG00000002746	Fstl1	69.750.260.501.736	0.894970005072674	-0.160088763636785	0.0663824336730586	-241.161.335.580.496	0.0158821139650492	0.371198548259504	follistatin-like 1					
ENSRNOG00000002748	Ccdc43	776.213.842.691.846	0.96114800121238	-0.0571694951318897	0.0673518549946221	-0.848818419870612	0.395982338926286	0.816615109406344	coiled-coil domain containing 43					
ENSRNOG00000002749	Spag9	224.509.609.005.499	0.942884077737206	-0.0848476842774203	0.0739651723535373	-114.713.021.787.967	0.251327806660828	0.722767277943257	sperm associated antigen 9					
ENSRNOG00000002750	Rc3h1	169.978.259.414.253	0.97119749326292	-0.0421633969982791	0.0535678254650598	-0.787103016264503	0.431221563844855	0.836753525063662	ring finger and CCCH-type domains 1					
ENSRNOG00000002751	Zdhhc15	428.451.683.998.165	114.316.949.826.761	0.193039328469815	0.105680618509865	182.662.943.491.191	0.0677555045868605	0.500877611360699	zinc finger DHHC-type palmitoyltransferase 15					
ENSRNOG00000002753	Adam11	407.841.323.132.403	105.849.690.386.883	0.0820170494308829	0.122716671237457	0.668344802738166	0.503913520671331	0.868083081706812	ADAM metallopeptidase domain 11					
ENSRNOG00000002754	Areg	18.392.834.348.324	104.173.432.792.324	0.0589873959871853	0.819980143342027	0.0719375907650249	0.942651574426874	NA	amphiregulin					
ENSRNOG00000002755	Pafah1b1	306.788.547.961.968	0.998258538011197	-0.00251458874154996	0.0979736835229588	-0.0256659610124866	0.979523774084795	0.996666129527376	platelet-activating factor acetylhydrolase 1b	 regulatory subunit 1				
ENSRNOG00000002757	Tada2a	148.494.992.742.794	110.449.621.490.712	0.143388474606189	0.0810383270684601	176.939.085.236.861	0.0768286711382274	0.518274066213729	transcriptional adaptor 2A					
ENSRNOG00000002759	Lias	915.690.463.115.974	0.986661187503975	-0.0193733364711125	0.0553175387223323	-0.3502205072492	0.726173217602481	0.945319771376157	lipoic acid synthetase					
ENSRNOG00000002763	Ulk2	425.511.840.282.452	0.951865232801453	-0.071170766871098	0.0629259942805718	-113.102.331.849.958	0.258045276921003	0.730108342803497	unc-51 like autophagy activating kinase 2					
ENSRNOG00000002764	Mettl16	122.034.044.252.551	107.307.049.978.014	0.101744862992854	0.0620203119437628	164.050.872.696.531	0.100899435440373	0.558817634063705	methyltransferase 16	 RNA N6-adenosine				
ENSRNOG00000002767	Dlg3	577.396.797.431.979	102.956.023.778.648	0.0420282420279187	0.0849710766950807	0.494618212015099	0.620869644136512	0.914562332698729	discs large MAGUK scaffold protein 3					
ENSRNOG00000002768	Tmem114	532.728.982.261.552	100.840.058.209.619	0.012068856100684	0.290921868500589	0.0414848707073374	0.966909353897813	0.994481892823648	transmembrane protein 114					
ENSRNOG00000002773	Rgs4	145.529.121.109.573	0.980979791634801	-0.0277046779214919	0.154453702571177	-0.179372054280957	0.857645572956325	0.975185246312652	regulator of G-protein signaling 4					
ENSRNOG00000002775	Npl	515.854.195.965.034	10.342.650.603.887	0.0486059654433918	0.0958367473467102	0.507174615051877	0.612032304764434	0.911762025196184	N-acetylneuraminate pyruvate lyase					
ENSRNOG00000002776	Sell	106.028.385.208.465	0.677429549777462	-0.561857175685065	0.381673955216159	-147.208.675.888.524	0.140997450659565	0.611701061194781	selectin L					
ENSRNOG00000002778	Aatf	928.108.492.358.095	105.472.073.694.116	0.0768610607684261	0.0627109462645099	122.564.026.452.786	0.220334078653572	0.694709101220281	apoptosis antagonizing transcription factor					
ENSRNOG00000002781	Kdsr	656.420.658.731.314	0.952148771617856	-0.0707410851078352	0.0510085413395501	-138.684.783.469.754	0.165488167365005	0.639589037032847	3-ketodihydrosphingosine reductase					
ENSRNOG00000002782	Epgn	416.801.429.846.657	119.071.235.956.901	0.251824943393153	0.183834752454626	136.984.405.848.567	0.170735585452118	0.643253806593725	epithelial mitogen					
ENSRNOG00000002783	Serpinc1	183.350.743.315.023	0.664459073519993	-0.589747753547073	0.703176531155197	-0.838690893989621	0.401642789565477	NA	serpin family C member 1					
ENSRNOG00000002784	Pou3f4	127.228.243.150.691	0.814317999416672	-0.296335803354801	0.131073324578434	-226.083.991.008.768	0.0237691722207735	0.392713103091757	POU class 3 homeobox 4					
ENSRNOG00000002789	NA	109.533.763.292.421	0.994649563535696	-0.00773977224701558	0.296210410804469	-0.026129305266467	0.979154202815692	0.996607783265366	NA					
ENSRNOG00000002790	Abcb7	895.501.578.512.168	0.951533106164031	-0.0716742426258155	0.0650470835195698	-110.188.249.415.136	0.270512760115554	0.738161297921718	ATP binding cassette subfamily B member 7					
ENSRNOG00000002793	Sstr2	802.415.432.419.739	130.410.670.015.505	0.383061913654099	0.17274713168473	221.747.191.932.079	0.0265908598750799	0.404683775022474	somatostatin receptor 2					
ENSRNOG00000002794	Selp	11.365.197.590.293	0.873608290722313	-0.194941547092039	0.406018615361794	-0.48012957957194	0.63113525639239	0.91618088448775	selectin P					
ENSRNOG00000002795	Cog1	143.274.029.429.325	100.110.316.594.089	0.00159065481531632	0.0706071064545827	0.0225282538145008	0.982026574431227	0.997350888723443	component of oligomeric golgi complex 1					
ENSRNOG00000002797	Gpr156	487.374.026.223.965	104.884.492.755.327	0.068801390224225	0.227000987604388	0.303088506135182	0.76182241321461	0.954341654981538	G protein-coupled receptor 156					
ENSRNOG00000002800	Gdpd2	151.945.225.202.596	114.172.622.675.641	0.191216749954758	0.189188881968515	10.107.187.481.904	0.312151061195269	0.763598922303108	glycerophosphodiester phosphodiesterase domain containing 2					
ENSRNOG00000002802	Cxcl1	0.891662889005427	0.709532304283991	-0.495059724668692	119.432.474.978.722	-0.414510144545603	0.678500539182518	NA	C-X-C motif chemokine ligand 1					
ENSRNOG00000002807	Septin9	419.690.663.836.326	0.968830745246042	-0.0456834460915134	0.0916152218019081	-0.498644714197067	0.618029698847595	0.913519585541892	septin 9					
ENSRNOG00000002810	Gfpt2	238.970.815.791.096	0.912669638152249	-0.131835356966248	0.100772578443371	-130.824.634.044.998	0.19078976890997	0.664000696029499	glutamine-fructose-6-phosphate transaminase 2					
ENSRNOG00000002811	Brinp3	1.653.596.942.074	0.907185368143506	-0.140530723431114	0.192007116538605	-0.731903722968824	0.464227333668133	0.849172230879314	BMP/retinoic acid inducible neural specific 3					
ENSRNOG00000002812	Lhx1	0.668922241380142	118.356.735.920.941	0.243141815098302	117.163.326.596.582	0.207523823504509	0.835600789153289	NA	LIM homeobox 1					
ENSRNOG00000002818	Eftud2	453.924.554.531.365	100.806.477.887.358	0.0115883503029321	0.0556725525588658	0.208151948676668	0.835110326172622	0.970271407625523	elongation factor Tu GTP binding domain containing 2					
ENSRNOG00000002820	LOC24906	165.764.294.383.509	0.310550372400154	-168.710.079.707.687	0.975886062631402	-172.878.869.950.016	0.08384691939225	NA	RoBo-1					
ENSRNOG00000002821	Phlpp1	549.065.063.896.708	0.965427620014316	-0.0507599933092377	0.0744260511822916	-0.682019165371428	0.495226832216959	0.864673571417091	PH domain and leucine rich repeat protein phosphatase 1					
ENSRNOG00000002823	Mapk9	105.246.715.792.772	0.995431520293971	-0.00660602427606348	0.0950596377379069	-0.0694934720272892	0.944596828660677	0.990007830763178	mitogen-activated protein kinase 9					
ENSRNOG00000002826	Hsd17b7	361.273.070.657.814	103.413.391.564.627	0.048423020207014	0.0957744636775969	0.505594271663261	0.613141503756142	0.911935852699378	hydroxysteroid (17-beta) dehydrogenase 7					
ENSRNOG00000002827	Rbfox1	262.493.679.227.213	102.197.335.531.208	0.0313575831050594	0.128014314657779	0.244953724033814	0.806492262757136	0.965598351858973	RNA binding fox-1 homolog 1					
ENSRNOG00000002828	Tob1	11.834.469.245.848	0.859950207337898	-0.217674967289316	0.104482696839877	-208.335.900.462.934	0.0372185120977103	0.438242960802994	transducer of ErbB-2.1					
ENSRNOG00000002831	Wfikkn2	350.421.881.792.495	0.775136852967554	-0.367477049445636	0.411752649486698	-0.892470394310135	0.372140854505955	0.803693259636997	WAP	 follistatin/kazal	 immunoglobulin	 kunitz and netrin domain containing 2		
ENSRNOG00000002832	Slc16a2	157.289.099.190.601	104.685.180.706.658	0.0660572279974184	0.118736087082785	0.556336574838972	0.577980788458088	0.900672081961609	solute carrier family 16 member 2					
ENSRNOG00000002833	Gsk3b	464.387.492.045.317	103.510.543.256.094	0.049777723556469	0.113561687478193	0.438332017266191	0.661145619640105	0.925556625004014	glycogen synthase kinase 3 beta					
ENSRNOG00000002835	Luc7l3	105.137.783.394.201	100.766.085.492.078	0.0110101574361734	0.0936415372140365	0.117577709248914	0.906402267856133	0.98463528875927	LUC7-like 3 pre-mRNA splicing factor					
ENSRNOG00000002839	Slc19a2	126.883.498.751.274	11.353.272.583.633	0.183108214665894	0.080078575592205	228.660.678.979.058	0.0222187845771396	0.390244202853235	solute carrier family 19 member 2					
ENSRNOG00000002840	Atp5f1b	342.010.833.966.481	0.952720142501523	-0.0698756040671343	0.0642839736656639	-108.698.327.254.242	0.277044202333106	0.742952556269417	ATP synthase F1 subunit beta					
ENSRNOG00000002841	Cdc42bpa	177.211.521.805.886	104.300.886.215.864	0.0607514160916167	0.0546604903236297	111.143.196.359.792	0.266382460346691	0.735726101542132	CDC42 binding protein kinase alpha					
ENSRNOG00000002843	Cxcl6	0.886642685271459	107.210.492.577.124	0.100446107737937	0.874104159298455	0.114913201898678	0.908513920815575	NA	C-X-C motif chemokine ligand 6					
ENSRNOG00000002844	Usp27x	518.785.850.029.474	103.194.107.309.081	0.0453605909289232	0.10340317377307	0.438676969707642	0.660895616843402	0.925553406576942	ubiquitin specific peptidase 27	 X-linked				
ENSRNOG00000002848	Maoa	445.055.830.104.573	0.94245889426387	-0.085498398877319	0.0596467585719345	-143.341.232.489.955	0.151740038258129	0.625703241773463	monoamine oxidase A					
ENSRNOG00000002851	Fam104a	145.018.662.768.591	0.986257576413909	-0.0199636169599576	0.0549719973624992	-0.363159752561153	0.716485550926549	0.944094185543419	family with sequence similarity 104	 member A				
ENSRNOG00000002852	Myo19	505.709.563.243.302	111.841.871.920.208	0.161460412709036	0.134470969588069	120.070.832.540.023	0.229864363516624	0.702511808576083	myosin XIX					
ENSRNOG00000002855	Rfc1	291.442.033.307.211	0.979809983160771	-0.0294261037532659	0.0611007298656039	-0.481599873160125	0.630090216314968	0.91618088448775	replication factor C subunit 1					
ENSRNOG00000002860	Ccdc181	220.178.752.518.382	0.952222325933558	-0.0706296399733364	0.107630808485274	-0.656221401356471	0.511681680757032	0.872106062449064	coiled-coil domain containing 181					
ENSRNOG00000002862	Clcn5	252.300.428.123.539	111.741.733.513.227	0.160168106928986	0.114560889775852	139.810.459.959.213	0.162081658855671	0.637224260738556	chloride voltage-gated channel 5					
ENSRNOG00000002863	Cacna1e	128.513.108.946.794	113.756.303.746.058	0.185946493717411	0.11273375080403	164.943.055.998.066	0.0990594582744069	0.556233409599987	calcium voltage-gated channel subunit alpha1 E					
ENSRNOG00000002864	Nacc1	493.669.258.055.141	0.893285597801155	-0.162806592936168	0.097497385975117	-166.985.597.929.486	0.0949478616648612	0.548402773075116	nucleus accumbens associated 1					
ENSRNOG00000002866	Rassf6	16.970.896.026.843	0.905073290237785	-0.143893472656817	0.365907937408235	-0.393250481736008	0.694134487842527	0.936289753941178	Ras association domain family member 6					
ENSRNOG00000002873	Cfap144	195.053.053.880.972	158.184.908.707.996	0.661611969149116	0.49229165997055	134.394.307.876.086	0.178966794205019	0.65091852115719	cilia and flagella associated protein 144					
ENSRNOG00000002874	Rbm25	438.424.258.145.228	107.207.980.946.665	0.100412309187382	0.0762154313580462	131.748.003.518.687	0.187677768904831	0.660293843627544	RNA binding motif protein 25					
ENSRNOG00000002875	Klhl20	143.693.611.761.163	0.962623368466297	-0.0549566485623199	0.0636366533055828	-0.863600546345805	0.38780736393077	0.812799191805142	kelch-like family member 20					
ENSRNOG00000002876	Eef2kmt	461.710.234.600.981	0.860752692088153	-0.216329306915402	0.157380614989591	-137.456.132.656.306	0.169267485248891	0.641515348987808	eukaryotic elongation factor 2 lysine methyltransferase					
ENSRNOG00000002878	Afm	0.503262035204332	107.221.832.595.028	0.100598698422158	12.328.068.936.515	0.0816013431951137	0.934963733143677	NA	afamin					
ENSRNOG00000002879	Psen2	614.958.581.244.131	101.222.208.122.076	0.0175258516191376	0.095463999529472	0.183585976970585	0.854338264893531	0.974538967589859	presenilin 2					
ENSRNOG00000002881	Ddr2	15.389.637.994.592	0.989805842254555	-0.0147825372583205	0.14917648665243	-0.0990942848303075	0.921063409799216	0.985839420988013	discoidin domain receptor tyrosine kinase 2					
ENSRNOG00000002882	Zcchc2	184.638.452.251.734	103.285.154.551.029	0.0466329067225222	0.0728282323248935	0.640313587654969	0.521968748819529	0.877225916802334	zinc finger CCHC-type containing 2					
ENSRNOG00000002883	Alg1	469.799.297.355.171	110.301.624.826.802	0.141454043080731	0.123613014234233	114.432.969.665.064	0.252486932037539	0.723862877261683	ALG1	 chitobiosyldiphosphodolichol beta-mannosyltransferase				
ENSRNOG00000002884	Blzf1	769.986.898.158.454	0.97460031084565	-0.0371174122140943	0.0865016921748578	-0.429094637120667	0.667854354898201	0.928271637429704	basic leucine zipper nuclear factor 1					
ENSRNOG00000002886	Myh10	241.540.426.524.747	100.785.907.197.376	0.0112939221923193	0.101585539953571	0.111176474501008	0.911476406595063	0.98463528875927	myosin heavy chain 10					
ENSRNOG00000002889	Afp	667.415.723.856.173	0.67520251932688	-0.566607807824468	0.362307082366478	-15.638.883.019.442	0.117843802183618	0.581185993497528	alpha-fetoprotein					
ENSRNOG00000002890	Ankrd45	405.620.163.822.923	101.825.929.192.177	0.0261049794268173	0.0767874468932611	0.339964154077224	0.733883522736489	0.947483084628561	ankyrin repeat domain 45					
ENSRNOG00000002894	Mnt	206.439.766.885.434	102.434.367.095.539	0.0346998258851046	0.100701600818724	0.344580677993082	0.730409633850948	0.946604733553236	MAX network transcriptional repressor					
ENSRNOG00000002895	Nagpa	19.759.948.994.648	104.443.662.847.619	0.0627249590812057	0.0888725052697789	0.705785877092129	0.480321306107161	0.858412570365237	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase					
ENSRNOG00000002898	Nme7	121.386.083.781.161	111.982.954.519.572	0.16327914923306	0.0664172212308247	245.838.573.501.297	0.0139563181154217	0.356429217944809	NME/NM23 family member 7					
ENSRNOG00000002899	Akap10	157.022.791.792.372	100.452.626.000.242	0.0065152790339381	0.0510379430778439	0.127655595837804	0.898421531884093	0.984168627455536	A-kinase anchoring protein 10					
ENSRNOG00000002903	Specc1	427.420.748.149.784	104.258.891.241.705	0.06017042255088	0.079626798148493	0.755655431964883	0.44985581179573	0.84377827389401	sperm antigen with calponin homology and coiled-coil domains 1					
ENSRNOG00000002904	Arr3	253.617.397.029.965	0.881483549415684	-0.181994449219239	0.321678578718905	-0.565764900926999	0.571553609467452	0.899200157728423	arrestin 3					
ENSRNOG00000002906	Nr1i2	717.905.303.728.196	180.221.497.906.059	0.849771114772782	0.477737431769767	17.787.409.113.513	0.0752822485679113	0.515895105862272	nuclear receptor subfamily 1	 group I	 member 2			
ENSRNOG00000002907	Plekha6	605.534.070.502.746	111.158.918.480.427	0.152623703032589	0.0772167407899879	197.656.235.514.641	0.0480911208820681	0.467310778706974	pleckstrin homology domain containing A6					
ENSRNOG00000002908	Slc35a4	134.003.775.785.073	0.912326467573372	-0.132377923053492	0.0751593829180497	-176.129.603.402.719	0.0781883109706244	0.51893673218369	solute carrier family 35	 member A4				
ENSRNOG00000002911	Alb	432.519.915.980.752	0.832013379050338	-0.265321367321015	0.133597106093962	-198.598.139.644.139	0.0470353896386121	0.46632369035719	albumin					
ENSRNOG00000002912	Parn	104.602.048.964.166	103.886.480.224.388	0.0550079142771773	0.0602596350400451	0.912848447233745	0.361322254102025	0.796615394573253	poly(A)-specific ribonuclease					
ENSRNOG00000002914	Trmt1	141.843.263.274.621	105.589.942.373.891	0.0784724220226586	0.115630210693082	0.678649823020285	0.497359766135683	0.865338244438017	tRNA methyltransferase 1					
ENSRNOG00000002915	Trim11	560.979.680.360.902	109.078.428.074.891	0.125365814891845	0.107134995568157	117.016.679.962.515	0.241933850704792	0.713181804239589	tripartite motif-containing 11					
ENSRNOG00000002916	Car4	738.988.695.538.292	0.997770005525316	-0.00322079448299504	0.152170566792798	-0.0211656863142306	0.983113486501544	0.997409660864521	carbonic anhydrase 4					
ENSRNOG00000002917	Sec14l5	259.882.584.070.388	0.798364137471866	-0.324881178637949	0.264648299738815	-122.759.594.132.507	0.219598686173712	0.693728677463811	SEC14-like lipid binding 5					
ENSRNOG00000002918	FAM187A	526.917.341.589.476	0.887796178609762	-0.17169959608312	0.450422617290217	-0.381196657299494	0.703057329300553	0.9393394082061	family with sequence similarity 187	 member A				
ENSRNOG00000002919	Gfap	102.528.804.114.593	0.886441244072298	-0.173903086656524	0.184154121043134	-0.944334482831317	0.34499875003317	0.785772043692147	glial fibrillary acidic protein					
ENSRNOG00000002922	Adora2b	248.814.315.572.493	0.945949821457498	-0.0801644380187201	0.139900559254444	-0.573010132668026	0.566637833302641	0.895669456266892	adenosine A2B receptor					
ENSRNOG00000002923	Zcchc13	578.819.334.940.195	113.239.083.997.476	0.179371984295856	0.519513071117748	0.345269434530168	0.729891823097654	0.946604733553236	zinc finger CCHC-type containing 13					
ENSRNOG00000002926	Uap1	109.107.694.209.587	101.400.443.150.607	0.0200639573687364	0.0940597727604677	0.21331071487735	0.831084616614203	0.969778766775163	UDP-N-acetylglucosamine pyrophosphorylase 1					
ENSRNOG00000002928	Guk1	312.250.681.562.395	0.883959122400558	-0.177948439381024	0.0882336979998199	-20.167.854.619.602	0.0437179067429534	0.457971730392647	guanylate kinase 1					
ENSRNOG00000002930	Ppl	676.955.061.120.101	0.982854767700321	-0.0249498435281615	0.233266917268663	-0.106958345488082	0.914822025608262	0.98463528875927	periplakin					
ENSRNOG00000002932	Wdr19	285.458.545.959.184	112.736.769.314.588	0.172958130028295	0.0616695059631889	280.459.730.180.967	0.00503794789618517	0.314127266814865	WD repeat domain 19					
ENSRNOG00000002934	Atp1b1	425.792.350.578.287	0.996833599058831	-0.00457539853725346	0.105687745813213	-0.043291665481633	0.965469034977518	0.994231134742777	ATPase Na+/K+ transporting subunit beta 1					
ENSRNOG00000002935	Ankrd40	627.250.497.083.161	0.83228318424684	-0.264853606188782	0.0974410657750793	-271.809.020.233.971	0.00656599352045497	0.331010891665423	ankyrin repeat domain 40					
ENSRNOG00000002936	Golt1a	0.85804790620864	0.510596235113033	-0.969745194830896	110.322.350.347.211	-0.879010637263327	0.379395508290728	NA	golgi transport 1A					
ENSRNOG00000002937	Ren	221.147.300.926.288	121.899.023.742.361	0.285686571834298	0.308571316972464	0.925836447267043	0.354530982848829	0.792850198521392	renin					
ENSRNOG00000002940	Ankrd17	106.330.816.570.419	102.057.704.942.651	0.0293851041044945	0.0916148857292387	0.320745955972047	0.74840291792301	0.951142594060358	ankyrin repeat domain 17					
ENSRNOG00000002941	Uhmk1	393.815.279.922.974	100.527.703.395.874	0.00759313368494491	0.0831750852341437	0.09129096367704	0.927261397948164	0.986125342575694	U2AF homology motif kinase 1					
ENSRNOG00000002943	Mrpl55	632.598.241.796.399	0.999151278856716	-0.00122496568521381	0.0587184937037064	-0.0208616673887274	0.983356004956553	0.997409660864521	mitochondrial ribosomal protein L55					
ENSRNOG00000002944	C10h1orf35	54.363.584.755.436	0.948364209141415	-0.0764868777322705	0.0810781836008301	-0.943371870648165	0.345490725989876	0.785814164511604	similar to human chromosome 1 open reading frame 35					
ENSRNOG00000002947	Dpt	423.818.879.170.053	0.947232227972135	-0.0782099278303299	0.536269690978553	-0.145840664027865	0.884047173827171	0.981723984139542	dermatopontin					
ENSRNOG00000002948	Abcc3	103.864.746.656.122	102.278.308.678.359	0.0325002088138414	0.182865942030811	0.17772696464367	0.858937407646001	0.975185246312652	ATP binding cassette subfamily C member 3					
ENSRNOG00000002949	Pgs1	20.428.184.059.806	0.980478844928442	-0.0284415921049012	0.118090045008625	-0.240846653101233	0.809673969744184	0.966013217388605	phosphatidylglycerophosphate synthase 1					
ENSRNOG00000002950	Lyl1	388.054.753.045.298	0.711503802633288	-0.491056627628891	0.184114684934312	-266.712.363.440.259	0.0076503522829789	0.335005546107546	LYL1	 basic helix-loop-helix family member				
ENSRNOG00000002951	Ccnb3	107.294.903.582.046	125.035.888.052.571	0.322342239562599	0.337556331458937	0.954928731952436	0.339613738720533	0.781275312161054	cyclin B3					
ENSRNOG00000002956	Stim2	246.231.258.756.647	102.348.309.508.053	0.0334872734947842	0.0874641904745611	0.382868386628742	0.701817352412071	0.938670464339383	stromal interaction molecule 2					
ENSRNOG00000002959	Shroom4	4.361.339.139.772	100.836.699.643.846	0.0120208050883838	0.137056056458473	0.0877072155656689	0.930109384535974	0.986984510582336	shroom family member 4					
ENSRNOG00000002963	C1ql1	432.468.643.692.308	0.902292557102419	-0.148332809690669	0.128824977661821	-11.514.289.572.016	0.249555806561934	0.721222899861796	complement C1q like 1					
ENSRNOG00000002964	Xcl1	168.396.457.802.684	0.823245747331705	-0.280604940625873	0.766648369939399	-0.366015179355372	0.714353748855769	NA	X-C motif chemokine ligand 1					
ENSRNOG00000002968	Tnfsf4	179.712.646.990.931	102.251.452.553.943	0.0321213378123582	0.216107848974477	0.148635683362671	0.881841114501734	0.981189181748525	TNF superfamily member 4					
ENSRNOG00000002969	Itpkb	930.561.356.854.287	0.948789876321453	-0.0758394786151185	0.0850111753900524	-0.892111869611826	0.372332973408668	0.803805036838517	inositol-trisphosphate 3-kinase B					
ENSRNOG00000002970	Zswim7	164.067.580.397.656	101.617.837.626.175	0.0231536697876701	0.135917867851284	0.17035044879459	0.864734538605827	0.977184724939032	zinc finger	 SWIM-type containing 7				
ENSRNOG00000002972	Spata46	218.624.971.334.999	101.574.932.307.162	0.0225444031104377	0.776295611642075	0.0290410029019103	0.976831888786458	NA	spermatogenesis associated 46					
ENSRNOG00000002975	RGD1563606	543.762.833.609.874	0.972841710657637	-0.0397230091271562	0.436933651243964	-0.0909131375302942	0.92756161118458	0.986125342575694	similar to cysteine-rich protein 2					
ENSRNOG00000002976	Cfap91	738.856.159.369.337	113.112.514.185.732	0.177758550503249	0.0920627555972182	193.084.108.063.153	0.0535027083362892	0.475795385286623	cilia and flagella associated protein 91					
ENSRNOG00000002977	Ttc19	237.968.173.505.001	104.802.549.508.772	0.0676738134299734	0.0798410405263498	0.847606857123049	0.396656954239688	0.81677713207538	tetratricopeptide repeat domain 19					
ENSRNOG00000002978	Faslg	145.754.439.572.873	126.944.664.301.037	0.344199757346926	0.259190322951237	132.798.074.182.608	0.184184469056198	0.656219240644023	Fas ligand					
ENSRNOG00000002979	Tbx19	107.257.426.840.165	132.953.709.970.617	0.410924035048414	0.215839492814994	190.384.081.100.782	0.0569309196228751	0.482860682025361	T-box transcription factor 19					
ENSRNOG00000002980	Tsr1	149.301.726.220.836	0.972949130477333	-0.0395637175547529	0.0532111007187547	-0.743523757643456	0.457164643396199	0.845713047060363	TSR1	 ribosome maturation factor				
ENSRNOG00000002983	Nfix	325.345.641.214.994	103.442.963.031.183	0.0488355055621332	0.0911932517768096	0.535516659518353	0.59229264080441	0.905084434807114	nuclear factor I X					
ENSRNOG00000002984	Bmp15	365.346.483.021.907	0.918021091682397	-0.123400794716644	0.191942078629834	-0.642906420507332	0.520284823063025	0.875973309443184	bone morphogenetic protein 15					
ENSRNOG00000002986	Efhc2	493.573.068.894.583	0.901601847634527	-0.149437622888278	0.180285703219369	-0.8288933632549	0.407164751165589	0.822855008237244	EF-hand domain containing 2					
ENSRNOG00000002989	Nmt1	577.523.539.284.997	0.977600372972148	-0.032683259316475	0.0531124736332935	-0.615359388872212	0.538317404890571	0.88200030149245	N-myristoyltransferase 1					
ENSRNOG00000002991	Srr	244.233.570.155.718	100.753.535.018.702	0.0108304577555461	0.0766659456217953	0.14126816890741	0.887658094930378	0.982439525739819	serine racemase					
ENSRNOG00000002997	Nherf2	159.142.219.622.209	101.212.095.537.372	0.0173817122558913	0.104251961498468	0.166727915773045	0.867584139362167	0.977639742505708	NHERF family PDZ scaffold protein 2					
ENSRNOG00000002999	Timmdc1	962.076.740.200.334	102.178.776.170.045	0.031095561304538	0.064013574247145	0.485765115762535	0.627133710102216	0.915470446632398	translocase of inner mitochondrial membrane domain containing 1					
ENSRNOG00000003003	Tbc1d19	159.496.349.283.933	111.846.540.359.401	0.161520631600174	0.0599177249463992	269.570.701.732.527	0.00702394167110542	0.33430581242256	TBC1 domain family	 member 19				
ENSRNOG00000003005	Rasgef1c	124.706.165.019.267	0.983926067176633	-0.02337818026276	0.0918674079330884	-0.254477412487652	0.799126752066565	0.964070394701389	RasGEF domain family	 member 1C				
ENSRNOG00000003009	RGD1562521	0.98922772613959	244.692.528.413.581	129.097.004.998.599	0.909229083417789	141.985.124.929.488	0.155650991160849	NA	similar to Ppnx					
ENSRNOG00000003011	Gadd45gip1	672.939.538.626.437	0.933777329646751	-0.0988495317979745	0.08328124539603	-118.693.628.232.758	0.235252754567911	0.707637374471142	GADD45G interacting protein 1					
ENSRNOG00000003013	Srpx	179.800.550.586.551	117.129.555.541.942	0.228105159986562	0.0827712913895323	27.558.487.509.041	0.00585400598430979	0.328666087615824	sushi-repeat-containing protein	 X-linked				
ENSRNOG00000003014	Poglut1	167.824.627.646.768	10.564.746.185.801	0.0792581074635935	0.061926755952669	127.986.855.187.717	0.200591369427353	0.674282312542943	protein O-glucosyltransferase 1					
ENSRNOG00000003018	Olfml2b	448.184.462.628.083	105.425.064.415.276	0.0762179031116678	0.180746428814191	0.421684143978415	0.673255579437916	0.930352443669429	olfactomedin-like 2B					
ENSRNOG00000003019	Ubn1	275.995.616.599.465	0.989939819455479	-0.0145872715255564	0.0438910331456695	-0.332351974425912	0.739623498190066	0.948420702936479	ubinuclein 1					
ENSRNOG00000003020	Slc25a47	19.419.138.148.096	217.901.895.025.489	112.367.874.318.162	0.688893096104992	163.113.660.092.532	0.102861499196559	NA	solute carrier family 25	 member 47				
ENSRNOG00000003025	Nap1l2	306.747.003.075.518	103.908.100.959.343	0.0553081350724931	0.132065693667193	0.418792598870304	0.675367714291288	0.930960870255782	nucleosome assembly protein 1-like 2					
ENSRNOG00000003026	Rad23a	128.371.921.139.693	0.958743776876415	-0.0607827866511104	0.0832772135005073	-0.729884972084712	0.46546049892142	0.849805898244717	RAD23 homolog A	 nucleotide excision repair protein				
ENSRNOG00000003028	Dnah17	121.518.419.674.342	0.932485724944532	-0.100846454998702	0.160994884568695	-0.626395399262962	0.531055626490456	0.879244947199522	dynein	 axonemal	 heavy chain 17			
ENSRNOG00000003029	Calr	166.561.340.440.545	0.96555329679513	-0.0505721993573527	0.0685794452150646	-0.737425028720467	0.460863919526438	0.847293763351753	calreticulin					
ENSRNOG00000003030	Awat2	147.346.528.187.599	149.666.093.311.708	0.581747417443887	0.714298654097312	0.814431630392843	0.415397724544589	NA	acyl-CoA wax alcohol acyltransferase 2					
ENSRNOG00000003031	Atp2b4	273.881.788.198.019	103.935.486.462.302	0.0556883145144433	0.136163502057621	0.408981215031304	0.68255344680936	0.932892689619766	ATPase plasma membrane Ca2+ transporting 4					
ENSRNOG00000003033	Plcd3	577.822.374.821.214	0.95249593522183	-0.0702151589720282	0.115363105038597	-0.608644843154458	0.542759874113876	0.883765959366543	phospholipase C	 delta 3				
ENSRNOG00000003039	Wnt3a	0.555632009032907	0.726887794784578	-0.460195413550276	147.845.701.987.071	-0.311267360068756	0.755597378514143	NA	Wnt family member 3A					
ENSRNOG00000003041	Smg6	219.568.564.502.647	105.031.927.736.532	0.0708279468005559	0.046809928217131	151.309.667.624.389	0.130255103776932	0.597379253306913	SMG6 nonsense mediated mRNA decay factor					
